815;152580;LA Bachelor Grundschulen - Weiterstudium bzw. Wiederholung zur Notenverbesserung;15
816;154080;LA Bachelor Hauptschulen - Weiterstudium bzw. Wiederholung zur Notenverbesserung;16
817;059980;Abschlussprüfung ohne akad. Grad - Weiterstudium bzw. Wiederholung zur Notenverbesserung;17
818;058080;Diplom (U) - Lehrer - Weiterstudium bzw. Wiederholung zur Notenverbesserung;18
819;155580;LA Bachelor Grundstufe / Primarstufe - Weiterstudium bzw. Wiederholung zur Notenverbesserung;19
820;150580;LA Grund- und Hauptschulen - Weiterstudium bzw. Wiederholung zur Notenverbesserung;20
821;152080;LA Grundschulen - Weiterstudium bzw. Wiederholung zur Notenverbesserung;21
822;153580;LA Hauptschulen - Weiterstudium bzw. Wiederholung zur Notenverbesserung;22
823;250580;LA Realschulen - Weiterstudium bzw. Wiederholung zur Notenverbesserung;23
824;252080;LA Haupt- und Realsch. / Unterst. und Mittelst. Gym. - Weiterst. bzw. Wiederh. zur Notenverbesserung;24
825;350580;LA Gymnasien - Weiterstudium bzw. Wiederholung zur Notenverbesserung;25
826;400580;LA Sonderschulen / Förderschulen - Weiterstudium bzw. Wiederholung zur Notenverbesserung;26
827;450580;LA Berufliche Schulen - Weiterstudium bzw. Wiederholung zur Notenverbesserung;27
828;200580;LA Sekundarstufe I / Primarstufe - Weiterstudium bzw. Wiederholung zur Notenverbesserung;28
829;500580;Sonstige Staatsprüfungen nach Schularten / Schulst. - Weiterst. bzw. Wiederh. zur Notenverbesserung;29
830;480580;LA Master (soweit keine Differenzierung möglich) - Weiterst. bzw. Wiederh. zur Notenverbesserung;30
831;470580;LA Bachelor (soweit keine Differenzierung möglich) - Weiterst. bzw. Wiederh. zur Notenverbesserung;31
832;201080;LA Bachelor Sekundarstufe I / Primarstufe - Weiterstudium bzw. Wiederholung zur Notenverbesserung;32
833;202580;LA Bachelor Grundschulen / Sekundarstufe I - Weiterstudium bzw. Wiederholung zur Notenverbesserung;33
834;251080;LA Bachelor Realschulen - Weiterstudium bzw. Wiederholung zur Notenverbesserung;34
835;252580;LA Bachelor Haupt- u. Realsch./Unterst. u. Mittelst. Gymnasien-Weiterst. bzw. Wiederh. z. Notenverb.;35
836;254080;LA Bachelor Mittelstufe / Sekundarstufe I - Weiterstudium bzw. Wiederholung zur Notenverbesserung;36
837;301080;LA Bachelor Sekundarst. II / Sekundarst. I - Weiterstudium bzw. Wiederholung zur Notenverbesserung;37
838;351080;LA Bachelor Gymnasien - Weiterstudium bzw. Wiederholung zur Notenverbesserung;38
839;352580;LA Bachelor Oberst. / Sekundarst. II, allgemeinb. Schulen - Weiterst. bzw. Wiederh. zur Notenverb.;39
840;202080;LA Grundschulen / Sekundarstufe I - Weiterstudium bzw. Wiederholung zur Notenverbesserung;40
841;300580;LA Sekundarstufe II / Sekundarstufe I - Weiterstudium bzw. Wiederholung zur Notenverbesserung;41
842;155080;LA Grundstufe / Primarstufe - Weiterstudium bzw. Wiederholung zur Notenverbesserung;42
843;253580;LA Mittelstufe / Sekundarstufe I - Weiterstudium bzw. Wiederholung zur Notenverbesserung;43
844;352080;LA Oberst. / Sekundarst. II, allgemeinb. Schulen - Weiterst. bzw. Wiederholung zur Notenverbesserung;44
845;452080;LA Oberst. / Sekundarst. II, berufliche Schulen - Weiterst. bzw. Wiederholung zur Notenverbesserung;45
846;401080;LA Bachelor Sonderschulen / Förderschulen - Weiterstudium bzw. Wiederholung zur Notenverbesserung;46
847;451080;LA Bachelor Berufliche Schulen - Weiterstudium bzw. Wiederholung zur Notenverbesserung;47
848;452580;LA Bachelor Oberst. / Sekundarst. II, berufliche Schulen - Weiterst. bzw. Wiederh. zur Notenverb.;48
849;153080;LA Master Grundschulen  - Weiterstudium bzw. Wiederholung zur Notenverbesserung;49
850;154580;LA Master Hauptschulen  - Weiterstudium bzw. Wiederholung zur Notenverbesserung;50
851;600580;Diplom (FH) - Weiterstudium bzw. Wiederholung zur Notenverbesserung;51
852;156080;LA Master Grundstufe / Primarstufe  - Weiterstudium bzw. Wiederholung zur Notenverbesserung;52
853;601080;Diplom (FH) - Dolmetscher - Weiterstudium bzw. Wiederholung zur Notenverbesserung;53
854;601580;Diplom (FH) - Übersetzer - Weiterstudium bzw. Wiederholung zur Notenverbesserung;54
855;201580;LA Master Sekundarstufe I / Primarstufe  - Weiterstudium bzw. Wiederholung zur Notenverbesserung;55
856;602080;Staatl. Laufbahnprüfung (VerwFH) - Weiterstudium bzw. Wiederholung zur Notenverbesserung;56
857;203080;LA Master Grundschulen / Sekundarstufe I - Weiterstudium bzw. Wiederholung zur Notenverbesserung;57
858;251580;LA Master Realschulen - Weiterstudium bzw. Wiederholung zur Notenverbesserung;58
859;604080;Sonstiger FH - Abschluss - Weiterstudium bzw. Wiederholung zur Notenverbesserung;59
860;253080;LA Master Haupt- und Realsch./Unterst. und Mittelst. Gym.-Weiterst. bzw. Wiederh. zur Notenverb.;60
861;254580;LA Master Mittelstufe / Sekundarstufe I  - Weiterstudium bzw. Wiederholung zur Notenverbesserung;61
862;301580;LA Master Sekundarst. II / Sekundarst. I  - Weiterstudium bzw. Wiederholung zur Notenverbesserung;62
863;353080;LA Master Oberst. / Sekundarst. II, allgemeinb. Schulen  - Weiterst. bzw. Wiederh. zur Notenverb.;63
864;351580;LA Master Gymnasien  - Weiterstudium bzw. Wiederholung zur Notenverbesserung;64
865;401580;LA Master Sonderschulen / Förderschulen - Weiterstudium bzw. Wiederholung zur Notenverbesserung;65
866;451580;LA Master Berufliche Schulen  - Weiterstudium bzw. Wiederholung zur Notenverbesserung;66
867;453080;LA Master Oberst. / Sekundarst. II, berufliche Schulen - Weiterst. bzw. Wiederholung zur Notenverb.;67
868;051080;Mehr-Fächer-Bachelor ohne Lehramtsoption - Weiterstudium bzw. Wiederholung zur Notenverbesserung;68
869;051580;Mehr-Fächer-Master - Weiterstudium bzw. Wiederholung zur Notenverbesserung;69
870;554080;Staatl. Prüfung für künstlerische Abschlüsse - Weiterstudium bzw. Wiederholung zur Notenverbesserung;70
871;551580;Bühnen- / Konzert- / Opernreifeprüfung - Weiterstudium bzw. Wiederholung zur Notenverbesserung;71
872;552080;Privatmusiklehrerprüfung - Weiterstudium bzw. Wiederholung zur Notenverbesserung;72
873;552580;Kirchenmusikprüfung A - Weiterstudium bzw. Wiederholung zur Notenverbesserung;73
874;553080;Kirchenmusikprüfung B - Weiterstudium bzw. Wiederholung zur Notenverbesserung;74
875;550580;Diplom (KH) - Weiterstudium bzw. Wiederholung zur Notenverbesserung;75
876;554580;Meisterschüler - Weiterstudium bzw. Wiederholung zur Notenverbesserung;76
877;555080;Kunstpädagogische Prüfung - Weiterstudium bzw. Wiederholung zur Notenverbesserung;77
878;057580;Master (U) - Lehrer - Weiterstudium bzw. Wiederholung zur Notenverbesserung;78
879;553580;Solistenprüfung  - Weiterstudium bzw. Wiederholung zur Notenverbesserung;79
880;555580;Sonstiger künstlerischer Abschluss - Weiterstudium bzw. Wiederholung zur Notenverbesserung;80
881;551080;Akademiebrief (KH) - Weiterstudium bzw. Wiederholung zur Notenverbesserung;81
882;058580;Bachelor an Universitäten - Weiterstudium bzw. Wiederholung zur Notenverbesserung;82
883;556080;Bachelor an Kunsthochschulen - Weiterstudium bzw. Wiederholung zur Notenverbesserung;83
884;602580;Bachelor an Fachhochschulen - Weiterstudium bzw. Wiederholung zur Notenverbesserung;84
888;059580;Master an Universitäten (Abschlusspr. vorausge.) - Weiterst. bzw. Wiederholung zur Notenverbesserung;88
889;557080;Master an Kunsthochschulen (Abschlussp. vorausge.) - Weiterst. bzw. Wiederh. zur Notenverbesserung;89
890;603580;Master an Fachhochschulen (Abschlusspr. vorausge.) - Weiterst. bzw. Wiederh. zur Notenverbesserung;90
893;057080;Bachelor (U) - Lehrer - Weiterstudium bzw. Wiederholung zur Notenverbesserung;93
894;650580;Abschlusszeugnis / Zertifikat - Weiterstudium bzw. Wiederholung zur Notenverbesserung;94
895;651080;Sonstiger Abschluss in Deutschland - Weiterstudium bzw. Wiederholung zur Notenverbesserung;95
898;151080;LA Bachelor Grund- und Hauptschulen - Weiterstudium bzw. Wiederholung zur Notenverbesserung;98
899;151580;LA Master Grund- und Hauptschulen  - Weiterstudium bzw. Wiederholung zur Notenverbesserung;99
997;652090;Keine Abschlussprüfung möglich bzw. angestrebt - Kein Abschluss;97
